QTY_UOM,Description,Title,Url,ImageURL,UPC,Length,MFGPart,TesscoSKU,InStock_OutOfStock,Manufacturer,Price,ListPrice,CategoryTopology
1000 FOOT,The Belden 88240 0101000 RG85/U braided coax cable is plenum-rated for indoor use when running cables in air spaces. This 3/16 inch 53.5 Ohm coaxial cable has a black FEP jacket and 20 gauge solid center conductor. A 95 percent tinned copper braid acts as a shield to prevent loss. This braided coax transmission line uses a FEP dielectric as insulation.,RG58/U Plenum Cable - 1000ft,https://www.tessco.com/product/77181,https://avalanche.tessco.com/productimages/450x450/70149%2Ejpg,612825216902,,88240 0101000,77181,InStock,Belden, , ,">Buy >Cable Products >Coaxial Cable, Connectors & Jumpers >50 Ohm Braided Coax Cable >RG-58 Cable >SKU #77181"
1 FOOT,"The Times Microwave LMR-240DB direct burial low loss LMR-240 coaxial cable offers similar performance compared to corrugated copper cables but provides high flexibility, simplified connectorization, and weatherproofing. This 50 Ohm coax cable has a solid bare copper center conductor with a weatherproofing compound around the foil and braid. The stranded outer conductor increase flexibility for a 3/4 inch bending radius. Low loss is achieved through use of the 90 percent braided shield. A foam polyethylene serves as insulation. ",LMR-240DB Flex Cable,https://www.tessco.com/product/73719,https://avalanche.tessco.com/productimages/450x450/103557%2Ejpg,729198737191,,LMR-240-DB,73719,InStock,Times Microwave Systems, , ,">Buy >Cable Products >Coaxial Cable, Connectors & Jumpers >50 Ohm Braided Coax Cable >240 Series Cable >SKU #73719"
1 FOOT,The Times Microwave LMR240MA low loss LMR-240 coaxial cable has a more flexible PVC jacket for mobile antenna applications. This braided coax cable offers similar performance compared to corrugated copper cables but provides high flexibility and simplified connectorization. ,LMR-240MA Low Loss Flex Cable,https://www.tessco.com/product/73329,https://avalanche.tessco.com/productimages/450x450/66813%2Ejpg,729198733292,,LMR-240-MA,73329,Out of Stock,Times Microwave Systems, , ,">Buy >Cable Products >Coaxial Cable, Connectors & Jumpers >50 Ohm Braided Coax Cable >240 Series Cable >SKU #73329"
1 FOOT,The Times Microwave LMR240MA low loss LMR-240 coaxial cable has a more flexible PVC jacket for mobile antenna applications. This braided coax cable offers similar performance compared to corrugated copper cables but provides high flexibility and simplified connectorization. ,LMR-240MA Low Loss Flex Cable,https://www.tessco.com/product/73329,https://avalanche.tessco.com/productimages/450x450/66813%2Ejpg,729198733292,,LMR-240-MA,73329,Out of Stock,Times Microwave Systems, , ,">Buy >Cable Products >Coaxial Cable, Connectors & Jumpers >50 Ohm Braided Coax Cable >240 Series Cable >SKU #73329"
500 FOOT,"BELDEN RG6/U MATV coaxial cable. 500 ft. per roll. 75 ohm, 100% shield coverage. 18 ga. solid center conductor. PVC jacket. Sweep tested for 5-750 MHz.",RG6/U 75 Ohm MATV 500ft,https://www.tessco.com/product/73725,https://avalanche.tessco.com/productimages/450x450/65159%2Ejpg,612825358800,,9248-5007,73725,InStock,Belden, , ,">Buy >Cable Products >Coaxial Cable, Connectors & Jumpers >75 Ohm Braided Coax Cable >RG-6 Cable >SKU #73725"
500 FOOT,The Belden RF240-500 low loss braided coaxial cable offers similar performance compared to corrugated copper cables but provides high flexibility and simplified connectorization. This 50 Ohm coax cable has a solid center conductor. Low loss is achieved through use of the 100 percent foil along with a 95 percent tinned copper braided shield. ,"1/4"" RF240 Coaxial Cable",https://www.tessco.com/product/73172,https://avalanche.tessco.com/productimages/450x450/67275%2Ejpg,612825189671,,RF240-500,73172,InStock,Belden, , ,">Buy >Cable Products >Coaxial Cable, Connectors & Jumpers >50 Ohm Braided Coax Cable >240 Series Cable >SKU #73172"
1000 FOOT,"BELDEN RG59/U Jan-C-17A black coaxial cable. 75 ohm, solid center conductor. Polyethylene 95% shield coverage. 66% vel of prop. 1000 foot spool.",RG59/U SPL MIL - 1000ft (black),https://www.tessco.com/product/70936,https://avalanche.tessco.com/productimages/450x450/64650%2Ejpg,612825358695,,8241-1000,70936,InStock,Belden, , ,">Buy >Cable Products >Coaxial Cable, Connectors & Jumpers >75 Ohm Braided Coax Cable >RG-59 Cable >SKU #70936"
1 EACH,"TIMES N male connector for LMR-400 coaxial cable. Solder center pin, crimp on braid. ",N Male Crimp-LMR400,https://www.tessco.com/product/61692,https://avalanche.tessco.com/productimages/450x450/50688%2Ejpg,3190-188,,TC-400-NM,61692,InStock,Times Microwave Systems, , ,">Buy >Cable Products >Coaxial Cable, Connectors & Jumpers >Connectors & Adapters for Braided Coax >N Connectors >SKU #61692"
1000 FOOT,"The Belden 8267-1000 RG213/U black coaxial cable has a single bare stranded copper center. The 3/8 inch, 50 Ohm coax cable features a 97 percent coverage braided shield for lower loss. This single bare copper braided cable has a foam polyethylene dielectric.",Belden 8267 RG213/U Cable - 1000ft,https://www.tessco.com/product/65580,https://avalanche.tessco.com/productimages/450x450/63767%2Ejpg,612825197515,,8267-1000,65580,InStock,Belden, , ,">Buy >Cable Products >Coaxial Cable, Connectors & Jumpers >50 Ohm Braided Coax Cable >RG-213 Cable >SKU #65580"
1000 FOOT,"BELDEN RG59 75 ohm, stranded center conductor cable for TV. 95% shield cov. 10.1dB loss per 100' @ 900 MHz. 1000 FT spool.",RG59/U 75 Ohm Coax Cable TV - 1000ft,https://www.tessco.com/product/60511,https://avalanche.tessco.com/productimages/450x450/49924%2Ejpg,612825358893,,9259-1000,60511,InStock,Belden, , ,">Buy >Cable Products >Coaxial Cable, Connectors & Jumpers >75 Ohm Braided Coax Cable >RG-59 Cable >SKU #60511"
500 FOOT,The Belden 8219-500 RG58/A/U coaxial cable (black) features a 96 percent braided shield to prevent RF loss. This 50 Ohm coax cable has a stranded center conductor. The RG58 cable also has a foam polyethylene dielectric. The black braided RG58A/U coax cable transmission line is MSHA approved.,RG58A/U Coaxial Cable MSHA - 500 ft,https://www.tessco.com/product/67515,https://avalanche.tessco.com/productimages/450x450/62585%2Ejpg,612825196358,,8219-500,67515,InStock,Belden, , ,">Buy >Cable Products >Coaxial Cable, Connectors & Jumpers >50 Ohm Braided Coax Cable >RG-58 Cable >SKU #67515"
1 EACH,"TIMES BNC male connector for 35065 1/4"" superflexible LMR-240 foam dielectric cable. Solder center conductor, clamp on braid.","BNC/M  for 1/4"" LMR-240",https://www.tessco.com/product/62941,https://avalanche.tessco.com/productimages/450x450/50584%2Ejpg,729198629410,,TC-240-BMC,62941,Out of Stock,Times Microwave Systems, , ,">Buy >Cable Products >Coaxial Cable, Connectors & Jumpers >Connectors & Adapters for Braided Coax >BNC Connectors >SKU #62941"
1 EACH,CommScope L4-HMDM-15-SGW-D 15' D-CLASS LDF4-50A SureFlex® Jumper with interface types 4.3-10 Male and 7-16 Din Male with HELIAX® SureGuard weatherproofing.,15' LDF4-50A 4.3-10 Male - 7-16 DIN Male SureGuard,https://www.tessco.com/product/580777,https://avalanche.tessco.com/productimages/450x450/4338153%2Ejpg,729198894344,,L4-HMDM-15-SGW-D,580777,InStock,CommScope, , ,">Buy >Cable Products >Coaxial Cable, Connectors & Jumpers >Jumper Assemblies >Jumper Assemblies-Foam Cables >SKU #580777"
1 FOOT,"The Times Microwave 55005 TCOM-600 low loss low passive intermod coax cable features improved bending and handling characteristics. This 1/2 inch foam dielectric, 50 Ohm coax cable has a silver-plated strip braid outer conductor and a solid bare copper center conductor. A UV-resistant polyethylene jacket makes this standard cable suitable for outdoor use. The maximum frequency capacity of this transmission line is 10.3 GHz.","1/2"" TCOM-600, Foam Cable",https://www.tessco.com/product/75285,https://avalanche.tessco.com/productimages/450x450/68515%2Ejpg,729198752859,,55005,75285,InStock,Times Microwave Systems, , ,">Buy >Cable Products >Coaxial Cable, Connectors & Jumpers >50 Ohm Braided Coax Cable >600 Series Cable >SKU #75285"
1000 FOOT,The Andrew AL4RPV-50 1/2 inch plenum-rated coaxial cable features an air dielectric. This 50 Ohm coax cable has an aluminum outer conductor and a copper-clad aluminuminner conductor. The jacket is off white. This transmission line uses L4Txx-PSA style connectors. Maximum frequency capacity is 6.0 GHz.,"1/2"" Plenum Air Aluminum",https://www.tessco.com/product/509654,https://avalanche.tessco.com/productimages/450x450/3864803%2Ejpg,729198593438,,AL4RPV-50-1000-B,509654,InStock,CommScope, , ,">Buy >Cable Products >Coaxial Cable, Connectors & Jumpers >Air Coaxial Cable >1/2"" Air Cable >SKU #509654"
1000 FOOT,"BELDEN RG11 broadband, 75 ohm cable. 14 ga. solid center conductor. Duofoil and 40% aluminum braided shields. Black PVC jacket.  Tested 5-1000 MHz. 1000'.",RG11 75 Ohm Coaxial Cable - 1000ft,https://www.tessco.com/product/46044,https://avalanche.tessco.com/productimages/450x450/35820%2Ejpg,612825223870,,9011 0101000,46044,InStock,Belden, , ,">Buy >Cable Products >Coaxial Cable, Connectors & Jumpers >75 Ohm Braided Coax Cable >RG-11 Cables >SKU #46044"
1 FOOT,"COMMSCOPE 1/4"" Superflexible High Power, high temperature 50Ohm plenum rated coaxial cable, corrugated copper, white FR-PVC jacket.","PTS1-50 1/4"" Superflex High Pwr/Temp Plenum Cable",https://www.tessco.com/product/501187,https://avalanche.tessco.com/productimages/450x450/3325702%2Ejpg,729198384548,,PTS1-50-P,501187,InStock,CommScope, , ,">Buy >Cable Products >Coaxial Cable, Connectors & Jumpers >Foam Coaxial Cable >1/4"" Foam Cable >SKU #501187"
1 EACH,"COMMSCOPE Polyethylene 3/8"" Tubing for indoor/outdoor applications. Black. 25 foot putup. ","25' Polyethylene 3/8"" Tubing",https://www.tessco.com/product/574651,https://avalanche.tessco.com/productimages/450x450/1485671%2Ejpg,AE01K-D0840-025,,AE01K-D0840-025,574651,InStock,CommScope, , ,">Buy >Cable Products >Coaxial Cable, Connectors & Jumpers >Air Pressure Systems >Dehydrator Accessories >SKU #574651"
1 EACH,"WIRELESS SOLUTIONS 18"" TWS-195 Antenna extension cable with N Plug (Male) to RT Angle RPSMA Plug (Male) ","18"" TWS-195 Jumper N Plug to RARP SMA Plug",https://www.tessco.com/product/501466,https://avalanche.tessco.com/productimages/450x450/3278632%2Ejpg,729198207861,,195-07-20RA-P18&quot;,501466,InStock,Ventev, , ,">Buy >Cable Products >Coaxial Cable, Connectors & Jumpers >Jumper Assemblies >50 Ohm Braided Assemblies >SKU #501466"
1 EACH,"TIMES SMA Female Bulkhead Connector for 1/4"" LMR-240 foam dielectric cable. Solder center conductor, crimp on braid (.255 Hex). No-Braid-Trim Advantage.","SMA/F Bulkhead, 1/4"" LMR-240, No-Braid-Trim",https://www.tessco.com/product/500870,https://avalanche.tessco.com/productimages/450x450/3390679%2Ejpg,3190-2896,,TC-240-SF-SS-BH-X,500870,InStock,Times Microwave Systems, , ,">Buy >Cable Products >Coaxial Cable, Connectors & Jumpers >Connectors & Adapters for Braided Coax >SMA Connectors >SKU #500870"
1 FOOT,"ANDREW 1/2"" Plenum Air 50 ohm cable. HL4RPV-50. Uses LDF4 connectors. Off White.*No automated prep tool available. MCPT-L4 is the prep tool that works.","1/2"" Plenum Air Cable, Off White",https://www.tessco.com/product/574840,https://avalanche.tessco.com/productimages/450x450/1462639%2Ejpg,888063388620,,HL4RPV-50,574840,InStock,CommScope, , ,">Buy >Cable Products >Coaxial Cable, Connectors & Jumpers >Air Coaxial Cable >1/2"" Air Cable >SKU #574840"
500 FOOT,The Belden 8219-500 RG58/A/U coaxial cable (black) features a 96 percent braided shield to prevent RF loss. This 50 Ohm coax cable has a stranded center conductor. The RG58 cable also has a foam polyethylene dielectric. The black braided RG58A/U coax cable transmission line is MSHA approved.,RG58A/U Coaxial Cable MSHA - 500 ft,https://www.tessco.com/product/67515,https://avalanche.tessco.com/productimages/450x450/62585%2Ejpg,612825196358,,8219-500,67515,InStock,Belden, , ,">Buy >Cable Products >Coaxial Cable, Connectors & Jumpers >50 Ohm Braided Coax Cable >RG-58 Cable >SKU #67515"
500 ROLL,"The Andrew CNT-600-FR-500 1/2 inch braided coaxial cable features a fire-retardant, non-halogenated (CATVR) jacket designed for in-building use. This 50 Ohm coax cable transmission line has a maximum frequency capacity of 10.3 GHz.","1/2"" CNT-600 Fire Retardant Cable, 500Ft",https://www.tessco.com/product/540168,https://avalanche.tessco.com/productimages/450x450/4053660%2Ejpg,729198717841,,CNT-600-FR-500,540168,InStock,CommScope, , ,">Buy >Cable Products >Coaxial Cable, Connectors & Jumpers >50 Ohm Braided Coax Cable >240 Series Cable >SKU #540168"
5 PACK,"COMMSCOPE Reattachment kit for 1-5/8"" HJ7-50A air coaxial cable. For use with the following connector part numbers: H7PNF, 87PN, 87S, 87SG.  Includes O-ring and gasket parts.","Reattachment Kit for 1-5/8"" HJ7-50A",https://www.tessco.com/product/514215,https://avalanche.tessco.com/productimages/450x450/3821764%2Ejpg,729198555610,,34767A-7,514215,InStock,CommScope, , ,">Buy >Cable Products >Coaxial Cable, Connectors & Jumpers >Connectors for Foam Coax Cable >Connector Pins & Parts >SKU #514215"
1 FOOT,"The Times Microwave LMR-400-LLPX plenum-rated low loss coaxial cable with Orange CATV-P rated jacket is an indoor, fire-retardant cable specifically designed for use in return air handling plenums. This 50 Ohm coax cable has a stranded outer conductor and bare copper center conductor. A 100 percent coverage foil, and 90 percent coverage braided shield prevents loss. It has a UL/NEC & CSA rating of 'CMP' and 'FT6' respectively. ","3/8"" LMR400 Plenum Cable",https://www.tessco.com/product/97134,https://avalanche.tessco.com/productimages/450x450/88008%2Ejpg,729198971342,,LMR-400-LLPL,97134,InStock,Times Microwave Systems, , ,">Buy >Cable Products >Coaxial Cable, Connectors & Jumpers >50 Ohm Braided Coax Cable >400 Series Cable >SKU #97134"
1 EACH,"RF INDUSTRIES N male connector for RG55, RG223, RG142, Belden 8219 & 9907 cable. Silver plated body, gold pin. Crimp center pin, crimp on braid.",N Male Crimp-RG55/RG142,https://www.tessco.com/product/54680,https://avalanche.tessco.com/productimages/450x450/44190%2Ejpg,729198546809,,RFN-1005-3C1,54680,InStock,RF Industries, , ,">Buy >Cable Products >Coaxial Cable, Connectors & Jumpers >Connectors & Adapters for Braided Coax >N Connectors >SKU #54680"
1 EACH,COMMSCOPE L4A-NMDM-35-P-SGW 35' LDF4-50A Jumper with N-Male to 7/16 DIN Male Straight Connectors. SureGuard Weatherproofing,"35' LDF4-50A N-Male to 7/16 DIN Male, Sureguard",https://www.tessco.com/product/221489,https://avalanche.tessco.com/productimages/450x450/5453309%2Ejpg,646444764612,,L4A-NMDM-35-P-SGW,221489,InStock,CommScope, , ,">Buy >Cable Products >Coaxial Cable, Connectors & Jumpers >Jumper Assemblies >Jumper Assemblies-Foam Cables >SKU #221489"
1 EACH,"For wireless networking professionals, Ventev’s N Male/Plug for 195 Cable coaxial cable connectors offer the best value in the industry. Unlike other component suppliers, Ventev connectors offer an unsurpassed combination of performance and price delivering upon customer expectations across thousands of wireless installations. The Ventev Straight style connector is compatible w/ 195 series cables such as TWS-195/RG58/RG142",N Male/Plug for 195 Cable,https://www.tessco.com/product/430967,https://avalanche.tessco.com/productimages/450x450/270788%2Ejpg,646444309677,,CON-07-195,430967,InStock,Ventev / TerraWave, , ,">Buy >Cable Products >Coaxial Cable, Connectors & Jumpers >Connectors & Adapters for Braided Coax >N Connectors >SKU #430967"
1 EACH,"COMMSCOPE F4A-HMNM-1M-P FSJ4-50B SureFlex® Jumper with interface types 4.3-10 Male and N Male, 1 m","FSJ4-50B SureFlex® Jumper, 4.3-10 M and NM, 1 m",https://www.tessco.com/product/275519,https://avalanche.tessco.com/productimages/450x450/5547736%2Ejpg,646444545402,,F4A-HMNM-1M-P,275519,InStock,CommScope, , ,">Buy >Cable Products >Coaxial Cable, Connectors & Jumpers >Jumper Assemblies >Jumper Assemblies-Superflexible Cables >SKU #275519"
1 EACH,"TIMES N Male No Trim Braid Connector for LMR400-LL-PL plenum rated cable. Solder center pin, crimp ferrule.  50 Ohms. ","N Male for LMR400-LL-PL, No Trim Braid",https://www.tessco.com/product/517109,https://avalanche.tessco.com/productimages/450x450/3421080%2Ejpg,3190-2962,,TC-400-NMH-PL-X,517109,InStock,Times Microwave Systems, , ,">Buy >Cable Products >Coaxial Cable, Connectors & Jumpers >Connectors & Adapters for Braided Coax >N Connectors >SKU #517109"
1 EACH,CommScope L4-HMHM-3M-SGW-D D-CLASS - 3 meter LDF4-50 Sureflex; 4.3-10 male and 4.3-10 male; HELIAX Sureguard weatherproof. If there are threads along the entire device port length the HELIAX weatherproofing will only seal properly if the HSG-M29-ADPT adapter is installed on the device port.,3 meter D-CLASS LDF4-50 4.3-10 Male to 4.3-10 Male,https://www.tessco.com/product/228089,https://avalanche.tessco.com/productimages/450x450/4978959%2Ejpg,646444231701,,L4-HMHM-3M-SGW-D,228089,InStock,CommScope, , ,">Buy >Cable Products >Coaxial Cable, Connectors & Jumpers >Jumper Assemblies >Jumper Assemblies-Foam Cables >SKU #228089"
1 EACH,COMMSCOPE L4A-NMDM-4-P-SGW 4' LDF4-50A Jumper with N-Male to 7/16 DIN Male Straight Connectors. SureGuard Weatherproofing,"4' LDF4-50A N-Male to 7/16 DIN Male, Sureguard",https://www.tessco.com/product/273910,https://avalanche.tessco.com/productimages/450x450/5453293%2Ejpg,646444764308,,L4A-NMDM-4-P-SGW,273910,InStock,CommScope, , ,">Buy >Cable Products >Coaxial Cable, Connectors & Jumpers >Jumper Assemblies >Jumper Assemblies-Foam Cables >SKU #273910"
1 EACH,COMMSCOPE L4A-NMDM-10-P-SGW 10' LDF4-50A Jumper with N-Male to 7/16 DIN Male Straight Connectors. SureGuard Weatherproofing,"10' LDF4-50A N-Male to 7/16 DIN Male, Sureguard",https://www.tessco.com/product/271602,https://avalanche.tessco.com/productimages/450x450/5453187%2Ejpg,646444764377,,L4A-NMDM-10-P-SGW,271602,InStock,CommScope, , ,">Buy >Cable Products >Coaxial Cable, Connectors & Jumpers >Jumper Assemblies >Jumper Assemblies-Foam Cables >SKU #271602"
1 EACH,COMMSCOPE L4A-NMDM-15-P-SGW 15' LDF4-50A Jumper with N-Male to 7/16 DIN Male Straight Connectors. SureGuard Weatherproofing,"15' LDF4-50A N-Male to 7/16 DIN Male, Sureguard",https://www.tessco.com/product/271666,https://avalanche.tessco.com/productimages/450x450/5453190%2Ejpg,646444764483,,L4A-NMDM-15-P-SGW,271666,InStock,CommScope, , ,">Buy >Cable Products >Coaxial Cable, Connectors & Jumpers >Jumper Assemblies >Jumper Assemblies-Foam Cables >SKU #271666"
1 FOOT,"SOUTHWIRE 56984101 TelcoFlex II Central Office Power Cable, 4/0 AWG, Single Conductor, Class 1 Flexible Strand Without Braid, LSZH, 600 Volts, Green","TelcoFlex II Power Cable, 4/0 AWG, Class 1, Green",https://www.tessco.com/product/277194,https://avalanche.tessco.com/productimages/450x450/5484282%2Ejpg,646444454254,,56984101,277194,Out of Stock,Southwire TelcoFlex, , ,">Buy >Cable Products >Coaxial Cable, Connectors & Jumpers >Power Cable >Bulk Power Cable >SKU #277194"
1 FOOT,"The Times Microwave LMR-500FR 1/2 inch superflex cable is a non-halogen, low smoke fire-retardant cable designed for in-building use. This superflexible cable can be routed anywhere except air handling plenums. The fire-retardant jacket is CMR/MPR rated. This low loss coaxial cable transmission line has a stranded outer conductor and a bare copper center conductor. Maximum frequency capacity is 12.6 GHz.","1/2"" LMR-500 Fire Retard.",https://www.tessco.com/product/64315,https://avalanche.tessco.com/productimages/450x450/49805%2Ejpg,729198643157,,LMR-500-FR,64315,InStock,Times Microwave Systems, , ,">Buy >Cable Products >Coaxial Cable, Connectors & Jumpers >50 Ohm Braided Coax Cable >500 Series Cable >SKU #64315"
1000 FOOT,"BELDEN RG59/U Jan-C-17A Red coaxial cable. 73 ohm, solid center conductor. Polyethylene 95% shield coverage. 66% vel of prop. 10.9dB loss/100' @ 900 MHz.",RG59/U SPL MIL - 1000ft (red),https://www.tessco.com/product/432797,https://avalanche.tessco.com/productimages/450x450/247281%2Ejpg,612825358664,,8241 002U1000,432797,InStock,Belden, , ,">Buy >Cable Products >Coaxial Cable, Connectors & Jumpers >75 Ohm Braided Coax Cable >RG-59 Cable >SKU #432797"
1 FOOT,"ANDREW FSJ1-50, 1/4"" heat treated/ phase stabalized superflex cable. Spiral corrugated outer conductor, copper clad aluminum center conduc. Priced per ft.","1/4"" Heat treated/phase stabalized Superflex Cable",https://www.tessco.com/product/570295,https://avalanche.tessco.com/productimages/450x450/3113772%2Ejpg,729198147303,,35422-75,570295,InStock,CommScope, , ,">Buy >Cable Products >Coaxial Cable, Connectors & Jumpers >Foam Coaxial Cable >1/4"" Foam Cable >SKU #570295"
1 EACH,"For wireless networking professionals, Ventev’s N Male/Plug for 195 Cable coaxial cable connectors offer the best value in the industry. Unlike other component suppliers, Ventev connectors offer an unsurpassed combination of performance and price delivering upon customer expectations across thousands of wireless installations. The Ventev Straight style connector is compatible w/ 195 series cables such as TWS-195/RG58/RG142",N Male/Plug for 195 Cable,https://www.tessco.com/product/430967,https://avalanche.tessco.com/productimages/450x450/270788%2Ejpg,646444309677,,CON-07-195,430967,InStock,Ventev / TerraWave, , ,">Buy >Cable Products >Coaxial Cable, Connectors & Jumpers >Connectors & Adapters for Braided Coax >N Connectors >SKU #430967"
1 EACH,COMMSCOPE 300BPTR-C TNC Male Right Angle for CNT-300 braided cable,TNC Male Right Angle for CNT-300 braided cable,https://www.tessco.com/product/203938,https://avalanche.tessco.com/productimages/450x450/5446341%2Ejpg,300BPTR-C,,300BPTR-C,203938,InStock,CommScope, , ,">Buy >Cable Products >Coaxial Cable, Connectors & Jumpers >Connectors & Adapters for Braided Coax >TNC Connectors >SKU #203938"
1 EACH,COMMSCOPE L4A-NMDM-20-P-SGW 20' LDF4-50A Jumper with N-Male to 7/16 DIN Male Straight Connectors. SureGuard Weatherproofing,"20' LDF4-50A N-Male to 7/16 DIN Male, Sureguard",https://www.tessco.com/product/228075,https://avalanche.tessco.com/productimages/450x450/5453306%2Ejpg,646444764629,,L4A-NMDM-20-P-SGW,228075,InStock,CommScope, , ,">Buy >Cable Products >Coaxial Cable, Connectors & Jumpers >Jumper Assemblies >Jumper Assemblies-Foam Cables >SKU #228075"
1 FOOT,"SOUTHWIRE 57158301 TelcoFlex II Central Office Power Cable, 6 AWG, Single Conductor, Class 1 Flexible Strand Without Braid, LSZH, 600 Volts, Gray","TelcoFlex II Power Cable, #6 AWG, Class 1, Gray",https://www.tessco.com/product/272544,https://avalanche.tessco.com/productimages/450x450/5484262%2Ejpg,646444454964,,57158301,272544,Out of Stock,Southwire TelcoFlex, , ,">Buy >Cable Products >Coaxial Cable, Connectors & Jumpers >Power Cable >Bulk Power Cable >SKU #272544"
1000 FOOT,BELDEN RG6 75 ohm coaxial cable with messenger. 18 ga. solid center cond. with foil and braid shields. Sweep tested from 950-2250 MHz. 1000' spool.,18awg w/mess. Shielded RG6 Cable - 1000ft,https://www.tessco.com/product/430195,https://avalanche.tessco.com/productimages/450x450/135132%2Ejpg,612825124276,,1839A,430195,InStock,Belden, , ,">Buy >Cable Products >Coaxial Cable, Connectors & Jumpers >75 Ohm Braided Coax Cable >RG-6 Cable >SKU #430195"
1 FOOT,The Times Microwave LMR-500 1/2 inch superflex cable is superflexible because of its stranded outer conductor. This 50 Ohm coax cable has a copper-clad aluminum center conductor. The low loss coaxial cable transmission line has a UV-resistant Polyethylene jacket for outdoor use. Maximum frequency capacity is 12.6 GHz.,"LMR-500 1/2"" Flex Cable",https://www.tessco.com/product/48279,https://avalanche.tessco.com/productimages/450x450/37777%2Ejpg,729198482794,,LMR-500,48279,InStock,Times Microwave Systems, , ,">Buy >Cable Products >Coaxial Cable, Connectors & Jumpers >50 Ohm Braided Coax Cable >500 Series Cable >SKU #48279"
1 FOOT,"The Belden RF400-FR flexible low loss coaxial cable is a non-halogenated, low smoke, fire-retardant cable designed for in-building applications. This .405 inch, 50 Ohm coax cable has a 100 percent dufoil and 95 percent tinned copper braid shield for low loss.",RF400-FR  Low Loss RG Cable,https://www.tessco.com/product/483998,https://avalanche.tessco.com/productimages/450x450/267490%2Ejpg,612825189800,,RF400-FR,483998,InStock,Belden, , ,">Buy >Cable Products >Coaxial Cable, Connectors & Jumpers >50 Ohm Braided Coax Cable >400 Series Cable >SKU #483998"
1000 FOOT,BELDEN RG6 dual 75 ohm coaxial cable. 18 ga. solid center cond. with foil and braid shields. Sweep tested from 5 MHz to 1 GHz. 1000' spool.,RG6 Dual CATV Cable - 1000ft,https://www.tessco.com/product/483605,https://avalanche.tessco.com/productimages/450x450/224354%2Ejpg,612825224204,,9077 0101000,483605,InStock,Belden, , ,">Buy >Cable Products >Coaxial Cable, Connectors & Jumpers >75 Ohm Braided Coax Cable >RG-6 Cable >SKU #483605"
1 EACH,CommScope TNC Male Right Angle Captivated Crimp Connector for CNT-400 braided cable.,TNC Male Right Angle for CNT-400 braided cable,https://www.tessco.com/product/202236,https://avalanche.tessco.com/productimages/450x450/5073444%2Ejpg,646444781077,,400BPTR-C-CR,202236,InStock,CommScope, , ,">Buy >Cable Products >Coaxial Cable, Connectors & Jumpers >Connectors & Adapters for Braided Coax >TNC Connectors >SKU #202236"
1000 FOOT,The Belden 8420-10000 RG58/U coax cable meets JAN-C-17A specifications. This 53.5 Ohm braided coax cable has a solid center conductor and polyethylene dielectric. The RG58 cable has a 95 percent shield coverage and 66 percent velocity of propagation.,RG58/U Mil Spec Cable - 1000ft,https://www.tessco.com/product/46742,https://avalanche.tessco.com/productimages/450x450/36452%2Ejpg,612825196761,,8240-1000,46742,InStock,Belden, , ,">Buy >Cable Products >Coaxial Cable, Connectors & Jumpers >50 Ohm Braided Coax Cable >RG-58 Cable >SKU #46742"
1000 FOOT,"BELDEN RG11 broadband, 75 ohm cable. 14 ga. solid center conductor. Duofoil and 40% aluminum braided shields. Black PVC jacket.  Tested 5-1000 MHz. 1000'.",RG11 75 Ohm Coaxial Cable - 1000ft,https://www.tessco.com/product/46044,https://avalanche.tessco.com/productimages/450x450/35820%2Ejpg,612825223870,,9011 0101000,46044,InStock,Belden, , ,">Buy >Cable Products >Coaxial Cable, Connectors & Jumpers >75 Ohm Braided Coax Cable >RG-11 Cables >SKU #46044"
1000 FOOT,BELDEN RG6/U CATV Coaxial Cable. 75 ohm. Duobond Plus shield with two foils and one 60% braid. Swept to 2.25 GHz. 1000' spool.,RG6/U CATV Shielded Coax Cable - 1000ft,https://www.tessco.com/product/48700,https://avalanche.tessco.com/productimages/450x450/38314%2Ejpg,612825123910,,1829A,48700,InStock,Belden, , ,">Buy >Cable Products >Coaxial Cable, Connectors & Jumpers >75 Ohm Braided Coax Cable >RG-6 Cable >SKU #48700"
500 FOOT,The Belden RF240-500 low loss braided coaxial cable offers similar performance compared to corrugated copper cables but provides high flexibility and simplified connectorization. This 50 Ohm coax cable has a solid center conductor. Low loss is achieved through use of the 100 percent foil along with a 95 percent tinned copper braided shield. ,"1/4"" RF240 Coaxial Cable",https://www.tessco.com/product/73172,https://avalanche.tessco.com/productimages/450x450/67275%2Ejpg,612825189671,,RF240-500,73172,InStock,Belden, , ,">Buy >Cable Products >Coaxial Cable, Connectors & Jumpers >50 Ohm Braided Coax Cable >240 Series Cable >SKU #73172"
1000 FOOT,"BELDEN RG59/U Jan-C-17A black coaxial cable. 75 ohm, solid center conductor. Polyethylene 95% shield coverage. 66% vel of prop. 1000 foot spool.",RG59/U SPL MIL - 1000ft (black),https://www.tessco.com/product/70936,https://avalanche.tessco.com/productimages/450x450/64650%2Ejpg,612825358695,,8241-1000,70936,InStock,Belden, , ,">Buy >Cable Products >Coaxial Cable, Connectors & Jumpers >75 Ohm Braided Coax Cable >RG-59 Cable >SKU #70936"
